time,turbine_id,expected_power_kw,actual_power_kw,nacelle_temp_c,vibration_mm_s,alert
2024-08-20 10:00:00+00:00,T07,264.0,323.3,48.3,2.69,Normal
2024-08-20 11:00:00+00:00,T07,718.8,771.1,50.0,3.57,Normal
2024-08-20 12:00:00+00:00,T07,23.7,192.4,44.5,2.08,Normal
2024-08-20 13:00:00+00:00,T07,35.9,0.0,44.3,3.86,Normal
2024-08-20 14:00:00+00:00,T07,0.0,0.0,37.3,3.0,Normal
2024-08-20 15:00:00+00:00,T07,9.9,203.4,39.8,3.29,Normal
2024-08-20 16:00:00+00:00,T07,0.1,0.0,41.4,2.44,Normal
2024-08-20 17:00:00+00:00,T07,0.0,0.0,37.1,3.0,Normal
2024-08-20 18:00:00+00:00,T07,0.0,44.2,38.0,2.36,Normal
2024-08-20 19:00:00+00:00,T07,197.6,146.2,37.4,3.31,Normal
2024-08-20 20:00:00+00:00,T07,0.0,0.0,35.1,3.87,Normal
2024-08-20 21:00:00+00:00,T07,0.0,0.0,35.2,2.63,Normal
2024-08-20 22:00:00+00:00,T07,13.5,0.0,34.7,3.74,Normal
2024-08-20 23:00:00+00:00,T07,127.8,116.4,36.9,2.35,Normal
2024-08-21 00:00:00+00:00,T07,56.3,244.6,36.4,2.62,Normal
2024-08-21 01:00:00+00:00,T07,64.9,96.7,35.3,3.27,Normal
2024-08-21 02:00:00+00:00,T07,12.6,0.0,34.2,3.21,Normal
2024-08-21 03:00:00+00:00,T07,229.2,394.5,43.1,2.93,Normal
2024-08-21 04:00:00+00:00,T07,150.2,0.0,39.0,2.86,Normal
2024-08-21 05:00:00+00:00,T07,0.4,61.6,41.8,3.32,Normal
2024-08-21 06:00:00+00:00,T07,402.4,412.2,46.3,2.53,Normal
2024-08-21 07:00:00+00:00,T07,34.3,124.4,45.3,2.76,Normal
2024-08-21 08:00:00+00:00,T07,214.8,262.0,47.9,2.84,Normal
2024-08-21 09:00:00+00:00,T07,0.0,0.0,43.5,4.04,Normal
2024-08-21 10:00:00+00:00,T07,0.0,0.0,43.8,2.62,Normal
2024-08-21 11:00:00+00:00,T07,0.5,0.0,45.8,2.84,Normal
2024-08-21 12:00:00+00:00,T07,0.0,18.3,43.1,2.73,Normal
2024-08-21 13:00:00+00:00,T07,51.7,299.0,47.8,2.96,Normal
2024-08-21 14:00:00+00:00,T07,0.0,184.2,44.6,1.55,Normal
2024-08-21 15:00:00+00:00,T07,3.7,46.6,39.8,2.7,Normal
2024-08-21 16:00:00+00:00,T07,0.0,86.0,39.9,3.23,Normal
2024-08-21 17:00:00+00:00,T07,15.5,0.0,40.7,2.79,Normal
2024-08-21 18:00:00+00:00,T07,10.4,2.0,36.2,2.47,Normal
2024-08-21 19:00:00+00:00,T07,0.3,120.7,34.6,2.33,Normal
2024-08-21 20:00:00+00:00,T07,575.5,703.8,40.4,2.83,Normal
2024-08-21 21:00:00+00:00,T07,24.5,0.0,34.9,0.99,Normal
2024-08-21 22:00:00+00:00,T07,242.3,648.4,42.5,4.31,Normal
2024-08-21 23:00:00+00:00,T07,0.2,0.0,34.5,2.97,Normal
2024-08-22 00:00:00+00:00,T07,116.9,229.9,36.9,1.6,Normal
2024-08-22 01:00:00+00:00,T07,246.2,288.6,38.9,2.59,Normal
2024-08-22 02:00:00+00:00,T07,256.0,522.1,43.1,2.64,Normal
2024-08-22 03:00:00+00:00,T07,143.4,80.5,41.0,1.51,Normal
2024-08-22 04:00:00+00:00,T07,80.3,37.8,39.4,2.77,Normal
2024-08-22 05:00:00+00:00,T07,0.0,5.3,42.4,2.57,Normal
2024-08-22 06:00:00+00:00,T07,94.9,105.6,41.7,2.48,Normal
2024-08-22 07:00:00+00:00,T07,69.0,285.4,48.0,3.04,Normal
2024-08-22 08:00:00+00:00,T07,94.9,0.0,41.4,3.28,Normal
2024-08-22 09:00:00+00:00,T07,416.0,491.5,47.3,2.33,Normal
2024-08-22 10:00:00+00:00,T07,0.0,42.8,45.6,3.41,Normal
2024-08-22 11:00:00+00:00,T07,0.0,228.1,48.9,2.49,Normal
2024-08-22 12:00:00+00:00,T07,0.0,72.7,45.1,3.75,Normal
2024-08-22 13:00:00+00:00,T07,0.0,265.4,45.5,3.56,Normal
2024-08-22 14:00:00+00:00,T07,0.0,0.0,43.5,1.22,Normal
2024-08-22 15:00:00+00:00,T07,0.0,0.0,43.9,2.4,Normal
2024-08-22 16:00:00+00:00,T07,22.1,0.0,40.2,2.21,Normal
2024-08-22 17:00:00+00:00,T07,51.0,213.3,39.8,2.26,Normal
2024-08-22 18:00:00+00:00,T07,105.5,58.0,39.6,2.94,Normal
2024-08-22 19:00:00+00:00,T07,695.4,713.4,42.7,3.63,Normal
2024-08-22 20:00:00+00:00,T07,260.0,293.5,36.3,2.15,Normal
2024-08-22 21:00:00+00:00,T07,714.9,837.1,43.2,1.73,Normal
2024-08-22 22:00:00+00:00,T07,14.6,140.2,37.2,1.97,Normal
2024-08-22 23:00:00+00:00,T07,282.6,343.5,39.5,2.06,Normal
2024-08-23 00:00:00+00:00,T07,389.2,294.9,38.8,3.14,Normal
2024-08-23 01:00:00+00:00,T07,726.8,601.4,41.8,2.08,Normal
2024-08-23 02:00:00+00:00,T07,36.4,199.8,37.8,2.48,Normal
2024-08-23 03:00:00+00:00,T07,64.9,0.0,37.8,2.31,Normal
2024-08-23 04:00:00+00:00,T07,15.5,0.0,39.7,2.31,Normal
2024-08-23 05:00:00+00:00,T07,111.1,297.7,42.3,3.59,Normal
2024-08-23 06:00:00+00:00,T07,1840.9,1654.0,52.9,3.8,Normal
2024-08-23 07:00:00+00:00,T07,427.1,714.1,48.5,2.82,Normal
2024-08-23 08:00:00+00:00,T07,19.8,152.8,47.7,3.12,Normal
2024-08-23 09:00:00+00:00,T07,163.1,210.9,42.7,2.32,Normal
2024-08-23 10:00:00+00:00,T07,51.0,0.0,44.2,2.64,Normal
2024-08-23 11:00:00+00:00,T07,85.0,132.8,45.9,3.36,Normal
2024-08-23 12:00:00+00:00,T07,5.9,322.4,45.2,2.47,Normal
2024-08-23 13:00:00+00:00,T07,0.0,0.0,38.9,2.34,Normal
2024-08-23 14:00:00+00:00,T07,1.3,0.0,41.6,2.27,Normal
2024-08-23 15:00:00+00:00,T07,38.0,60.1,41.6,2.16,Normal
2024-08-23 16:00:00+00:00,T07,23.7,72.1,41.9,2.63,Normal
2024-08-23 17:00:00+00:00,T07,115.7,197.5,40.4,2.86,Normal
2024-08-23 18:00:00+00:00,T07,0.0,48.8,37.5,2.05,Normal
2024-08-23 19:00:00+00:00,T07,53.0,422.1,42.0,3.69,Normal
2024-08-23 20:00:00+00:00,T07,12.6,117.4,35.2,1.74,Normal
2024-08-23 21:00:00+00:00,T07,24.1,0.0,37.8,3.56,Normal
2024-08-23 22:00:00+00:00,T07,331.9,198.1,37.7,2.17,Normal
2024-08-23 23:00:00+00:00,T07,19.1,0.0,38.1,2.25,Normal
2024-08-24 00:00:00+00:00,T07,75.0,0.0,35.9,3.05,Normal
2024-08-24 01:00:00+00:00,T07,146.1,163.9,38.4,3.58,Normal
2024-08-24 02:00:00+00:00,T07,197.6,113.2,36.8,2.83,Normal
2024-08-24 03:00:00+00:00,T07,248.1,174.6,40.6,2.07,Normal
2024-08-24 04:00:00+00:00,T07,552.0,648.8,46.3,2.55,Normal
2024-08-24 05:00:00+00:00,T07,268.1,466.0,44.5,2.97,Normal
2024-08-24 06:00:00+00:00,T07,28.4,7.8,42.2,3.36,Normal
2024-08-24 07:00:00+00:00,T07,987.7,778.6,52.0,2.68,Normal
2024-08-24 08:00:00+00:00,T07,49.0,82.2,46.4,2.98,Normal
2024-08-24 09:00:00+00:00,T07,24.5,3.6,44.7,5.26,Normal
2024-08-24 10:00:00+00:00,T07,1.2,0.0,43.6,3.64,Normal
2024-08-24 11:00:00+00:00,T07,0.0,0.0,45.7,2.72,Normal
2024-08-24 12:00:00+00:00,T07,0.0,0.0,45.9,3.15,Normal
2024-08-24 13:00:00+00:00,T07,5.3,0.0,44.2,2.99,Normal
2024-08-24 14:00:00+00:00,T07,5.9,0.0,40.7,3.59,Normal
2024-08-24 15:00:00+00:00,T07,1.2,88.5,42.5,5.36,Normal
2024-08-24 16:00:00+00:00,T07,28.4,0.0,40.9,1.56,Normal
2024-08-24 17:00:00+00:00,T07,58.0,0.0,40.0,2.19,Normal
2024-08-24 18:00:00+00:00,T07,103.3,339.6,40.9,2.69,Normal
2024-08-24 19:00:00+00:00,T07,5.7,0.0,37.1,3.39,Normal
2024-08-24 20:00:00+00:00,T07,25.8,94.8,36.9,2.43,Normal
2024-08-24 21:00:00+00:00,T07,26.2,6.8,32.8,2.58,Normal
2024-08-24 22:00:00+00:00,T07,5.7,0.0,33.3,2.0,Normal
2024-08-24 23:00:00+00:00,T07,519.6,603.8,37.2,2.2,Normal
2024-08-25 00:00:00+00:00,T07,4.8,123.0,36.6,3.0,Normal
2024-08-25 01:00:00+00:00,T07,80.3,0.0,36.5,2.97,Normal
2024-08-25 02:00:00+00:00,T07,262.0,521.2,43.8,3.3,Normal
2024-08-25 03:00:00+00:00,T07,3.2,140.6,41.2,3.99,Normal
2024-08-25 04:00:00+00:00,T07,532.4,128.2,40.2,3.3,Low Output
2024-08-25 05:00:00+00:00,T07,216.5,133.5,41.7,3.29,Normal
2024-08-25 06:00:00+00:00,T07,542.2,413.6,46.5,2.33,Normal
2024-08-25 07:00:00+00:00,T07,223.7,0.0,46.8,2.48,Normal
2024-08-25 08:00:00+00:00,T07,14.9,0.0,46.4,3.55,Normal
2024-08-25 09:00:00+00:00,T07,280.5,319.7,48.0,3.46,Normal
2024-08-25 10:00:00+00:00,T07,167.5,346.4,47.4,2.56,Normal
2024-08-25 11:00:00+00:00,T07,507.0,621.8,48.3,2.06,Normal
2024-08-25 12:00:00+00:00,T07,194.3,171.6,44.3,3.25,Normal
2024-08-25 13:00:00+00:00,T07,0.0,142.6,46.3,2.21,Normal
2024-08-25 14:00:00+00:00,T07,191.0,461.9,48.8,2.07,Normal
2024-08-25 15:00:00+00:00,T07,100.5,233.7,45.4,5.53,Normal
2024-08-25 16:00:00+00:00,T07,151.6,195.5,44.0,3.08,Normal
2024-08-25 17:00:00+00:00,T07,125.3,20.1,37.6,2.19,Normal
2024-08-25 18:00:00+00:00,T07,4.7,0.0,38.4,3.57,Normal
2024-08-25 19:00:00+00:00,T07,238.5,336.4,39.7,2.64,Normal
2024-08-25 20:00:00+00:00,T07,88.9,0.0,36.2,3.61,Normal
2024-08-25 21:00:00+00:00,T07,1946.3,2111.8,48.5,3.27,Normal
2024-08-25 22:00:00+00:00,T07,182.9,135.1,36.5,2.71,Normal
2024-08-25 23:00:00+00:00,T07,40.9,0.0,32.9,3.07,Normal
2024-08-26 00:00:00+00:00,T07,166.0,0.0,36.6,2.92,Normal
2024-08-26 01:00:00+00:00,T07,949.2,746.6,46.0,3.44,Normal
2024-08-26 02:00:00+00:00,T07,216.5,92.6,37.6,3.98,Normal
2024-08-26 03:00:00+00:00,T07,1.9,0.0,38.6,2.32,Normal
2024-08-26 04:00:00+00:00,T07,1376.4,1698.8,50.8,2.76,Normal
2024-08-26 05:00:00+00:00,T07,467.3,625.5,46.3,3.79,Normal
2024-08-26 06:00:00+00:00,T07,131.6,81.3,42.3,2.58,Normal
2024-08-26 07:00:00+00:00,T07,444.0,576.3,46.5,3.58,Normal
2024-08-26 08:00:00+00:00,T07,42.7,46.8,46.5,3.44,Normal
2024-08-26 09:00:00+00:00,T07,14.3,138.8,46.2,2.77,Normal
2024-08-26 10:00:00+00:00,T07,331.9,273.4,47.9,1.47,Normal
2024-08-26 11:00:00+00:00,T07,14.3,164.2,47.1,3.49,Normal
2024-08-26 12:00:00+00:00,T07,131.6,0.0,42.0,1.86,Normal
2024-08-26 13:00:00+00:00,T07,20.2,75.5,43.1,2.72,Normal
2024-08-26 14:00:00+00:00,T07,64.2,111.4,42.7,2.77,Normal
2024-08-26 15:00:00+00:00,T07,6.5,0.0,39.2,2.22,Normal
2024-08-26 16:00:00+00:00,T07,0.0,0.0,40.1,2.62,Normal
2024-08-26 17:00:00+00:00,T07,37.5,30.9,39.6,1.83,Normal
2024-08-26 18:00:00+00:00,T07,0.1,0.0,37.1,2.37,Normal
2024-08-26 19:00:00+00:00,T07,70.7,231.6,37.7,2.87,Normal
2024-08-26 20:00:00+00:00,T07,10.6,0.0,35.8,2.96,Normal
2024-08-26 21:00:00+00:00,T07,246.2,239.7,37.1,1.49,Normal
2024-08-26 22:00:00+00:00,T07,15.2,0.0,33.4,3.08,Normal
2024-08-26 23:00:00+00:00,T07,0.0,0.0,33.8,2.47,Normal
2024-08-27 00:00:00+00:00,T07,34.3,158.8,37.5,2.69,Normal
2024-08-27 01:00:00+00:00,T07,127.8,210.5,38.5,4.76,Normal
2024-08-27 02:00:00+00:00,T07,43.9,71.6,41.6,3.26,Normal
2024-08-27 03:00:00+00:00,T07,27.1,0.0,35.8,3.19,Normal
2024-08-27 04:00:00+00:00,T07,613.8,747.7,41.9,4.13,Normal
2024-08-27 05:00:00+00:00,T07,73.2,0.0,42.1,3.05,Normal
2024-08-27 06:00:00+00:00,T07,320.2,709.8,45.9,1.21,Normal
2024-08-27 07:00:00+00:00,T07,75.8,6.5,43.2,2.3,Normal
2024-08-27 08:00:00+00:00,T07,0.0,11.4,43.9,3.08,Normal
2024-08-27 09:00:00+00:00,T07,0.7,0.0,42.1,2.42,Normal
2024-08-27 10:00:00+00:00,T07,28.0,0.0,44.8,1.97,Normal
2024-08-27 11:00:00+00:00,T07,29.3,0.0,42.8,3.54,Normal
2024-08-27 12:00:00+00:00,T07,0.0,8.8,46.7,3.29,Normal
2024-08-27 13:00:00+00:00,T07,0.0,0.0,43.6,3.14,Normal
2024-08-27 14:00:00+00:00,T07,0.0,0.0,41.1,1.9,Normal
2024-08-27 15:00:00+00:00,T07,0.0,0.0,41.2,1.22,Normal
2024-08-27 16:00:00+00:00,T07,0.0,88.2,41.1,2.83,Normal
2024-08-27 17:00:00+00:00,T07,0.0,10.2,36.3,3.8,Normal
2024-08-27 18:00:00+00:00,T07,293.4,422.3,39.9,2.63,Normal
2024-08-27 19:00:00+00:00,T07,11.9,0.0,36.6,3.4,Normal
2024-08-27 20:00:00+00:00,T07,0.1,0.0,34.6,3.05,Normal
2024-08-27 21:00:00+00:00,T07,45.1,0.0,37.1,2.72,Normal
2024-08-27 22:00:00+00:00,T07,568.8,920.5,43.9,3.31,Normal
2024-08-27 23:00:00+00:00,T07,246.2,134.4,36.0,5.01,Normal
2024-08-28 00:00:00+00:00,T07,173.6,380.7,39.4,3.21,Normal
2024-08-28 01:00:00+00:00,T07,33.8,177.8,36.4,2.65,Normal
2024-08-28 02:00:00+00:00,T07,1.1,153.8,39.4,2.1,Normal
2024-08-28 03:00:00+00:00,T07,126.5,21.0,40.9,2.8,Normal
2024-08-28 04:00:00+00:00,T07,258.0,301.9,44.2,2.8,Normal
2024-08-28 05:00:00+00:00,T07,9.9,93.3,43.1,3.12,Normal
2024-08-28 06:00:00+00:00,T07,53.7,0.0,39.6,3.79,Normal
2024-08-28 07:00:00+00:00,T07,270.1,410.2,47.1,3.11,Normal
2024-08-28 08:00:00+00:00,T07,0.1,0.0,43.8,2.71,Normal
2024-08-28 09:00:00+00:00,T07,4.6,150.8,48.8,2.69,Normal
2024-08-28 10:00:00+00:00,T07,172.1,387.7,45.8,2.78,Normal
2024-08-28 11:00:00+00:00,T07,327.2,299.0,47.5,1.84,Normal
2024-08-28 12:00:00+00:00,T07,108.8,282.9,46.4,1.87,Normal
2024-08-28 13:00:00+00:00,T07,389.2,290.0,46.4,3.23,Normal
2024-08-28 14:00:00+00:00,T07,444.0,243.1,44.1,2.95,Normal
2024-08-28 15:00:00+00:00,T07,187.7,0.0,39.7,2.93,Normal
2024-08-28 16:00:00+00:00,T07,40.9,109.0,42.5,2.74,Normal
2024-08-28 17:00:00+00:00,T07,779.7,724.0,45.6,3.89,Normal
2024-08-28 18:00:00+00:00,T07,464.4,606.4,42.4,2.75,Normal
2024-08-28 19:00:00+00:00,T07,293.4,469.3,40.4,2.19,Normal
2024-08-28 20:00:00+00:00,T07,14.9,0.0,33.2,3.0,Normal
2024-08-28 21:00:00+00:00,T07,274.2,111.2,32.6,2.28,Normal
2024-08-28 22:00:00+00:00,T07,3.3,67.4,35.4,3.52,Normal
2024-08-28 23:00:00+00:00,T07,121.6,209.6,36.5,2.36,Normal
2024-08-29 00:00:00+00:00,T07,1.5,149.2,36.2,3.52,Normal
2024-08-29 01:00:00+00:00,T07,197.6,615.4,40.9,2.73,Normal
2024-08-29 02:00:00+00:00,T07,788.1,889.9,44.5,3.29,Normal
2024-08-29 03:00:00+00:00,T07,538.9,538.6,41.7,2.28,Normal
2024-08-29 04:00:00+00:00,T07,1431.9,1211.5,48.9,3.02,Normal
2024-08-29 05:00:00+00:00,T07,368.6,222.4,43.1,2.15,Normal
2024-08-29 06:00:00+00:00,T07,299.9,239.9,45.0,2.95,Normal
2024-08-29 07:00:00+00:00,T07,223.7,387.1,45.2,2.5,Normal
2024-08-29 08:00:00+00:00,T07,324.9,208.5,45.2,3.01,Normal
2024-08-29 09:00:00+00:00,T07,130.3,280.9,46.7,1.9,Normal
2024-08-29 10:00:00+00:00,T07,452.7,313.6,45.9,3.51,Normal
2024-08-29 11:00:00+00:00,T07,592.7,435.8,47.9,3.65,Normal
2024-08-29 12:00:00+00:00,T07,88.9,130.9,47.1,1.82,Normal
2024-08-29 13:00:00+00:00,T07,0.0,180.5,47.1,3.19,Normal
2024-08-29 14:00:00+00:00,T07,46.4,106.3,41.9,2.18,Normal
2024-08-29 15:00:00+00:00,T07,118.1,191.4,42.3,2.59,Normal
2024-08-29 16:00:00+00:00,T07,52.3,190.5,43.1,3.9,Normal
2024-08-29 17:00:00+00:00,T07,25.8,0.0,37.4,2.76,Normal
2024-08-29 18:00:00+00:00,T07,79.4,0.0,36.6,2.03,Normal
2024-08-29 19:00:00+00:00,T07,166.0,82.7,34.0,2.86,Normal
2024-08-29 20:00:00+00:00,T07,0.0,0.0,35.6,2.11,Normal
2024-08-29 21:00:00+00:00,T07,260.0,396.9,40.8,2.59,Normal
2024-08-29 22:00:00+00:00,T07,84.1,0.0,33.8,3.14,Normal
2024-08-29 23:00:00+00:00,T07,136.7,166.6,35.4,4.06,Normal
2024-08-30 00:00:00+00:00,T07,38.0,120.4,35.0,3.27,Normal
2024-08-30 01:00:00+00:00,T07,75.0,87.2,37.1,2.15,Normal
2024-08-30 02:00:00+00:00,T07,157.3,0.0,38.6,3.06,Normal
2024-08-30 03:00:00+00:00,T07,1.3,0.0,39.6,3.4,Normal
2024-08-30 04:00:00+00:00,T07,317.9,455.3,44.1,3.49,Normal
2024-08-30 05:00:00+00:00,T07,76.7,104.4,43.2,1.91,Normal
2024-08-30 06:00:00+00:00,T07,516.4,738.7,48.3,3.3,Normal
2024-08-30 07:00:00+00:00,T07,187.7,177.8,45.1,2.63,Normal
2024-08-30 08:00:00+00:00,T07,25.3,0.0,45.3,3.94,Normal
2024-08-30 09:00:00+00:00,T07,33.3,0.0,46.6,3.92,Normal
2024-08-30 10:00:00+00:00,T07,80.3,116.2,45.6,2.82,Normal
2024-08-30 11:00:00+00:00,T07,14.9,0.0,43.3,2.15,Normal
2024-08-30 12:00:00+00:00,T07,49.6,0.0,43.4,2.27,Normal
2024-08-30 13:00:00+00:00,T07,0.0,164.3,42.4,2.14,Normal
2024-08-30 14:00:00+00:00,T07,0.0,22.5,42.3,2.23,Normal
2024-08-30 15:00:00+00:00,T07,0.0,0.0,40.2,1.89,Normal
2024-08-30 16:00:00+00:00,T07,0.0,41.1,36.3,2.26,Normal
2024-08-30 17:00:00+00:00,T07,0.0,0.0,35.6,2.61,Normal
2024-08-30 18:00:00+00:00,T07,28.0,57.2,36.8,2.28,Normal
2024-08-30 19:00:00+00:00,T07,0.0,0.0,35.3,3.33,Normal
2024-08-30 20:00:00+00:00,T07,0.0,0.0,34.4,3.8,Normal
2024-08-30 21:00:00+00:00,T07,148.8,93.9,36.6,2.88,Normal
2024-08-30 22:00:00+00:00,T07,9.9,169.5,36.1,2.48,Normal
2024-08-30 23:00:00+00:00,T07,155.8,0.0,33.6,2.43,Normal
2024-08-31 00:00:00+00:00,T07,5.6,255.8,38.1,2.54,Normal
2024-08-31 01:00:00+00:00,T07,77.6,144.2,37.3,2.56,Normal
2024-08-31 02:00:00+00:00,T07,181.3,197.7,36.7,3.27,Normal
2024-08-31 03:00:00+00:00,T07,1258.2,1121.7,48.6,2.56,Normal
2024-08-31 04:00:00+00:00,T07,488.4,639.8,42.5,2.53,Normal
2024-08-31 05:00:00+00:00,T07,19.1,87.3,39.3,2.49,Normal
2024-08-31 06:00:00+00:00,T07,416.0,620.6,46.4,2.44,Normal
2024-08-31 07:00:00+00:00,T07,672.5,585.7,46.8,3.27,Normal
2024-08-31 08:00:00+00:00,T07,458.5,517.4,50.4,3.01,Normal
2024-08-31 09:00:00+00:00,T07,28.0,48.9,47.9,2.71,Normal
2024-08-31 10:00:00+00:00,T07,121.6,0.0,46.2,3.14,Normal
2024-08-31 11:00:00+00:00,T07,707.7,734.0,51.0,3.29,Normal
2024-08-31 12:00:00+00:00,T07,8.4,0.0,42.9,2.4,Normal
2024-08-31 13:00:00+00:00,T07,124.1,34.9,44.6,2.29,Normal
2024-08-31 14:00:00+00:00,T07,18.1,0.0,45.1,3.77,Normal
2024-08-31 15:00:00+00:00,T07,0.4,37.6,39.9,2.89,Normal
2024-08-31 16:00:00+00:00,T07,34.3,129.1,38.9,4.96,Normal
2024-08-31 17:00:00+00:00,T07,282.6,150.5,42.9,3.36,Normal
2024-08-31 18:00:00+00:00,T07,266.0,161.4,41.3,2.35,Normal
2024-08-31 19:00:00+00:00,T07,6.0,0.0,34.6,2.56,Normal
2024-08-31 20:00:00+00:00,T07,35.3,0.0,37.2,2.92,Normal
2024-08-31 21:00:00+00:00,T07,11.6,0.0,35.8,3.47,Normal
2024-08-31 22:00:00+00:00,T07,0.3,0.0,36.8,2.87,Normal
2024-08-31 23:00:00+00:00,T07,542.2,261.1,36.8,3.17,Normal
2024-08-01 00:00:00+00:00,T08,85.8,0.0,36.0,2.75,Normal
2024-08-01 01:00:00+00:00,T08,148.8,44.1,38.0,3.13,Normal
2024-08-01 02:00:00+00:00,T08,85.8,62.5,39.7,2.88,Normal
2024-08-01 03:00:00+00:00,T08,218.5,395.6,38.8,2.37,Normal
2024-08-01 04:00:00+00:00,T08,598.1,674.9,41.4,2.09,Normal
2024-08-01 05:00:00+00:00,T08,0.0,0.0,38.9,2.92,Normal
2024-08-01 06:00:00+00:00,T08,419.7,429.9,45.6,3.01,Normal
2024-08-01 07:00:00+00:00,T08,69.3,79.5,42.8,3.48,Normal
2024-08-01 08:00:00+00:00,T08,0.4,0.0,44.6,3.45,Normal
2024-08-01 09:00:00+00:00,T08,337.3,362.8,46.6,2.65,Normal
2024-08-01 10:00:00+00:00,T08,158.7,0.0,44.1,2.69,Normal
2024-08-01 11:00:00+00:00,T08,220.3,298.6,47.2,3.31,Normal
2024-08-01 12:00:00+00:00,T08,0.1,18.5,44.7,3.52,Normal
2024-08-01 13:00:00+00:00,T08,765.9,916.8,52.1,1.92,Normal
2024-08-01 14:00:00+00:00,T08,72.2,250.2,41.9,3.09,Normal
2024-08-01 15:00:00+00:00,T08,35.6,44.0,41.0,2.2,Normal
2024-08-01 16:00:00+00:00,T08,417.0,543.1,44.5,3.26,Normal
2024-08-01 17:00:00+00:00,T08,214.9,299.5,39.7,3.17,Normal
2024-08-01 18:00:00+00:00,T08,283.1,336.4,39.8,2.35,Normal
2024-08-01 19:00:00+00:00,T08,408.8,593.0,42.6,2.59,Normal
2024-08-01 20:00:00+00:00,T08,0.0,19.9,34.6,2.33,Normal
2024-08-01 21:00:00+00:00,T08,765.9,492.3,36.8,2.51,Normal
2024-08-01 22:00:00+00:00,T08,173.6,267.9,35.4,2.19,Normal
2024-08-01 23:00:00+00:00,T08,359.3,271.9,37.5,2.62,Normal
2024-08-02 00:00:00+00:00,T08,553.7,569.5,39.5,3.16,Normal
2024-08-02 01:00:00+00:00,T08,146.0,202.8,40.1,2.82,Normal
2024-08-02 02:00:00+00:00,T08,428.1,552.9,41.7,2.5,Normal
2024-08-02 03:00:00+00:00,T08,869.4,504.9,42.7,2.35,Normal
2024-08-02 04:00:00+00:00,T08,492.8,605.4,44.3,3.3,Normal
2024-08-02 05:00:00+00:00,T08,615.8,629.0,44.1,3.41,Normal
2024-08-02 06:00:00+00:00,T08,21.9,103.1,43.0,2.68,Normal
2024-08-02 07:00:00+00:00,T08,28.7,5.9,44.2,2.63,Normal
2024-08-02 08:00:00+00:00,T08,13.9,85.3,43.7,3.17,Normal
2024-08-02 09:00:00+00:00,T08,246.5,119.3,43.8,2.71,Normal
2024-08-02 10:00:00+00:00,T08,2520.4,2456.5,65.6,2.39,Overheating
2024-08-02 11:00:00+00:00,T08,90.7,0.0,44.6,3.63,Normal
2024-08-02 12:00:00+00:00,T08,22.7,176.3,46.1,2.91,Normal
2024-08-02 13:00:00+00:00,T08,15.3,170.4,46.0,0.91,Normal
2024-08-02 14:00:00+00:00,T08,89.7,39.1,40.8,3.46,Normal
2024-08-02 15:00:00+00:00,T08,42.5,0.0,41.4,3.47,Normal
2024-08-02 16:00:00+00:00,T08,0.0,61.5,38.6,2.33,Normal
2024-08-02 17:00:00+00:00,T08,76.5,325.4,39.2,2.54,Normal
2024-08-02 18:00:00+00:00,T08,2.9,0.0,39.5,3.38,Normal
2024-08-02 19:00:00+00:00,T08,53.5,95.6,37.0,3.1,Normal
2024-08-02 20:00:00+00:00,T08,0.0,101.9,36.8,3.39,Normal
2024-08-02 21:00:00+00:00,T08,0.0,0.0,33.3,1.65,Normal
2024-08-02 22:00:00+00:00,T08,96.8,231.3,36.3,4.41,Normal
2024-08-02 23:00:00+00:00,T08,0.0,16.4,33.3,2.7,Normal
2024-08-03 00:00:00+00:00,T08,184.6,0.0,36.0,3.08,Normal
2024-08-03 01:00:00+00:00,T08,104.2,149.7,39.4,1.4,Normal
2024-08-03 02:00:00+00:00,T08,85.8,0.0,38.0,2.29,Normal
2024-08-03 03:00:00+00:00,T08,155.8,81.9,37.8,3.02,Normal
2024-08-03 04:00:00+00:00,T08,109.8,148.1,39.8,2.98,Normal
2024-08-03 05:00:00+00:00,T08,186.2,169.2,42.3,2.41,Normal
2024-08-03 06:00:00+00:00,T08,0.0,0.0,43.7,2.91,Normal
2024-08-03 07:00:00+00:00,T08,0.0,248.5,45.8,2.42,Normal
2024-08-03 08:00:00+00:00,T08,0.0,0.0,43.0,3.53,Normal
2024-08-03 09:00:00+00:00,T08,0.0,201.8,47.3,1.97,Normal
2024-08-03 10:00:00+00:00,T08,0.0,0.0,44.2,2.71,Normal
2024-08-03 11:00:00+00:00,T08,0.0,53.5,43.7,2.5,Normal
2024-08-03 12:00:00+00:00,T08,0.0,80.8,47.8,4.26,Normal
2024-08-03 13:00:00+00:00,T08,13.3,0.0,42.3,2.52,Normal
2024-08-03 14:00:00+00:00,T08,0.0,66.2,43.1,2.25,Normal
2024-08-03 15:00:00+00:00,T08,16.6,0.0,43.1,2.58,Normal
2024-08-03 16:00:00+00:00,T08,0.0,0.0,41.1,3.63,Normal
2024-08-03 17:00:00+00:00,T08,0.0,0.0,38.6,2.19,Normal
2024-08-03 18:00:00+00:00,T08,0.0,5.9,39.5,3.65,Normal
2024-08-03 19:00:00+00:00,T08,68.0,0.0,36.8,3.13,Normal
2024-08-03 20:00:00+00:00,T08,615.8,795.0,41.1,3.47,Normal
2024-08-03 21:00:00+00:00,T08,207.9,222.5,36.7,2.57,Normal
